community_ab,community_eccc,ab_reading_date,ab_current_aqhi,ab_forecast_today,ab_forecast_tomorrow,ab_forecast_tonight,ab_pulled_at_utc,eccc_current_aqhi,eccc_pulled_at_utc,diff_ab_minus_eccc,abs_diff,flag
Edmonton,Edmonton,2026-07-16 17:00,4.0,,4,4,2026-07-16T23:37:28+00:00,4.0,2026-07-16T23:37:28+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-16 17:00,3.0,,3,4,2026-07-16T23:37:28+00:00,3.0,2026-07-16T23:37:28+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-16 17:00,3.0,,2,3,2026-07-16T23:37:28+00:00,3.0,2026-07-16T23:37:28+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-16 17:00,2.0,,2,2,2026-07-16T23:37:28+00:00,2.0,2026-07-16T23:37:28+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-16 17:00,3.0,,4,3,2026-07-16T23:37:28+00:00,3.0,2026-07-16T23:37:28+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-16 15:00,3.0,,3,3,2026-07-16T23:37:28+00:00,1.0,2026-07-16T23:37:28+00:00,2.0,2.0,Significant difference
Medicine Hat,Medicine Hat,2026-07-16 17:00,3.0,,3,3,2026-07-16T23:37:28+00:00,3.0,2026-07-16T23:37:28+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-16 17:00,3.0,,3,4,2026-07-16T23:37:28+00:00,3.0,2026-07-16T23:37:28+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-16 17:00,3.0,,3,3,2026-07-16T23:37:28+00:00,3.0,2026-07-16T23:37:28+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-16 17:00,3.0,,3,3,2026-07-16T23:37:28+00:00,3.0,2026-07-16T23:37:28+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-16 17:00,4.0,,4,4,2026-07-16T23:37:28+00:00,4.0,2026-07-16T23:37:28+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-16 17:00,4.0,,4,5,2026-07-16T23:37:28+00:00,,,,,OK
Edmonton,Edmonton,2026-07-16 18:00,4.0,,4,4,2026-07-17T00:54:43+00:00,4.0,2026-07-17T00:54:43+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-16 18:00,3.0,,3,4,2026-07-17T00:54:43+00:00,3.0,2026-07-17T00:54:43+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-16 18:00,3.0,,2,3,2026-07-17T00:54:43+00:00,3.0,2026-07-17T00:54:43+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-16 18:00,2.0,,2,2,2026-07-17T00:54:43+00:00,2.0,2026-07-17T00:54:43+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-16 18:00,3.0,,4,3,2026-07-17T00:54:43+00:00,2.0,2026-07-17T00:54:43+00:00,1.0,1.0,Minor difference
Lethbridge,Lethbridge,2026-07-16 15:00,3.0,,3,3,2026-07-17T00:54:43+00:00,1.0,2026-07-17T00:54:43+00:00,2.0,2.0,Significant difference
Medicine Hat,Medicine Hat,2026-07-16 18:00,3.0,,3,3,2026-07-17T00:54:43+00:00,3.0,2026-07-17T00:54:43+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-16 18:00,3.0,,3,4,2026-07-17T00:54:43+00:00,3.0,2026-07-17T00:54:43+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-16 18:00,3.0,,3,3,2026-07-17T00:54:43+00:00,3.0,2026-07-17T00:54:43+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-16 18:00,3.0,,3,3,2026-07-17T00:54:43+00:00,3.0,2026-07-17T00:54:43+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-16 18:00,4.0,,4,4,2026-07-17T00:54:43+00:00,4.0,2026-07-17T00:54:43+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-16 18:00,3.0,,4,5,2026-07-17T00:54:43+00:00,,,,,OK
Edmonton,Edmonton,2026-07-16 19:00,4.0,,4,4,2026-07-17T01:58:01+00:00,4.0,2026-07-17T01:58:01+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-16 19:00,3.0,,3,4,2026-07-17T01:58:01+00:00,3.0,2026-07-17T01:58:01+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-16 19:00,3.0,,2,3,2026-07-17T01:58:01+00:00,3.0,2026-07-17T01:58:01+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-16 19:00,3.0,,2,2,2026-07-17T01:58:01+00:00,2.0,2026-07-17T01:58:01+00:00,1.0,1.0,Minor difference
Grande Prairie,Grande Prairie,2026-07-16 19:00,3.0,,4,3,2026-07-17T01:58:01+00:00,2.0,2026-07-17T01:58:01+00:00,1.0,1.0,Minor difference
Lethbridge,Lethbridge,2026-07-16 19:00,2.0,,3,3,2026-07-17T01:58:01+00:00,2.0,2026-07-17T01:58:01+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-16 19:00,3.0,,3,3,2026-07-17T01:58:01+00:00,3.0,2026-07-17T01:58:01+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-16 19:00,3.0,,3,4,2026-07-17T01:58:01+00:00,3.0,2026-07-17T01:58:01+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-16 19:00,3.0,,3,3,2026-07-17T01:58:01+00:00,3.0,2026-07-17T01:58:01+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-16 19:00,3.0,,3,3,2026-07-17T01:58:01+00:00,3.0,2026-07-17T01:58:01+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-16 19:00,4.0,,4,4,2026-07-17T01:58:01+00:00,4.0,2026-07-17T01:58:01+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-16 19:00,3.0,,4,5,2026-07-17T01:58:01+00:00,,,,,OK
Edmonton,Edmonton,2026-07-16 20:00,4.0,,4,4,2026-07-17T03:25:22+00:00,3.0,2026-07-17T03:25:22+00:00,1.0,1.0,Minor difference
Calgary,Calgary,2026-07-16 20:00,3.0,,3,4,2026-07-17T03:25:22+00:00,3.0,2026-07-17T03:25:22+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-16 20:00,3.0,,2,3,2026-07-17T03:25:22+00:00,3.0,2026-07-17T03:25:22+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-16 20:00,3.0,,2,2,2026-07-17T03:25:22+00:00,3.0,2026-07-17T03:25:22+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-16 20:00,3.0,,4,3,2026-07-17T03:25:22+00:00,3.0,2026-07-17T03:25:22+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-16 21:00,2.0,,3,3,2026-07-17T03:25:22+00:00,2.0,2026-07-17T03:25:22+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-16 20:00,3.0,,3,3,2026-07-17T03:25:22+00:00,3.0,2026-07-17T03:25:22+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-16 20:00,3.0,,3,4,2026-07-17T03:25:22+00:00,3.0,2026-07-17T03:25:22+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-16 21:00,3.0,,3,3,2026-07-17T03:25:22+00:00,3.0,2026-07-17T03:25:22+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-16 20:00,3.0,,3,3,2026-07-17T03:25:22+00:00,3.0,2026-07-17T03:25:22+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-16 20:00,4.0,,4,4,2026-07-17T03:25:22+00:00,3.0,2026-07-17T03:25:22+00:00,1.0,1.0,Minor difference
Strathcona County,Sherwood Park,2026-07-16 21:00,3.0,,4,5,2026-07-17T03:25:22+00:00,,,,,OK
Edmonton,Edmonton,2026-07-16 22:00,3.0,,4,4,2026-07-17T05:21:46+00:00,3.0,2026-07-17T05:21:46+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-16 22:00,3.0,,3,4,2026-07-17T05:21:46+00:00,3.0,2026-07-17T05:21:46+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-16 22:00,3.0,,2,3,2026-07-17T05:21:46+00:00,3.0,2026-07-17T05:21:46+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-16 22:00,3.0,,2,2,2026-07-17T05:21:46+00:00,2.0,2026-07-17T05:21:46+00:00,1.0,1.0,Minor difference
Grande Prairie,Grande Prairie,2026-07-16 22:00,3.0,,4,3,2026-07-17T05:21:46+00:00,3.0,2026-07-17T05:21:46+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-16 22:00,2.0,,3,3,2026-07-17T05:21:46+00:00,2.0,2026-07-17T05:21:46+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-16 22:00,3.0,,3,3,2026-07-17T05:21:46+00:00,3.0,2026-07-17T05:21:46+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-16 22:00,3.0,,3,4,2026-07-17T05:21:46+00:00,3.0,2026-07-17T05:21:46+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-16 23:00,2.0,,3,3,2026-07-17T05:21:46+00:00,2.0,2026-07-17T05:21:46+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-16 22:00,3.0,,3,3,2026-07-17T05:21:46+00:00,3.0,2026-07-17T05:21:46+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-16 22:00,3.0,,4,4,2026-07-17T05:21:46+00:00,3.0,2026-07-17T05:21:46+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-16 22:00,3.0,,4,5,2026-07-17T05:21:46+00:00,,,,,OK
Edmonton,Edmonton,2026-07-17 00:00,3.0,,4,4,2026-07-17T07:04:01+00:00,3.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-17 00:00,2.0,,3,4,2026-07-17T07:04:01+00:00,2.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-17 00:00,2.0,,2,3,2026-07-17T07:04:01+00:00,2.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-17 00:00,2.0,,2,2,2026-07-17T07:04:01+00:00,2.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-17 00:00,3.0,,4,3,2026-07-17T07:04:01+00:00,3.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-17 00:00,2.0,,3,3,2026-07-17T07:04:01+00:00,2.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-17 00:00,2.0,,3,3,2026-07-17T07:04:01+00:00,2.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-17 00:00,2.0,,3,4,2026-07-17T07:04:01+00:00,2.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-17 00:00,2.0,,3,3,2026-07-17T07:04:01+00:00,2.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-17 00:00,3.0,,3,3,2026-07-17T07:04:01+00:00,3.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-17 00:00,3.0,,4,4,2026-07-17T07:04:01+00:00,3.0,2026-07-17T07:04:01+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-17 00:00,2.0,,4,5,2026-07-17T07:04:01+00:00,,,,,OK
Edmonton,Edmonton,2026-07-17 02:00,3.0,,4,4,2026-07-17T09:00:54+00:00,3.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-17 02:00,2.0,,3,4,2026-07-17T09:00:54+00:00,2.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-17 02:00,2.0,,2,3,2026-07-17T09:00:54+00:00,2.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-17 02:00,2.0,,2,2,2026-07-17T09:00:54+00:00,2.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-17 02:00,2.0,,4,3,2026-07-17T09:00:54+00:00,2.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-17 02:00,2.0,,3,3,2026-07-17T09:00:54+00:00,2.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-17 02:00,2.0,,3,3,2026-07-17T09:00:54+00:00,2.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-17 02:00,2.0,,3,4,2026-07-17T09:00:54+00:00,2.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-17 02:00,2.0,,3,3,2026-07-17T09:00:54+00:00,2.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-17 02:00,2.0,,3,3,2026-07-17T09:00:54+00:00,2.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-17 02:00,3.0,,4,4,2026-07-17T09:00:54+00:00,3.0,2026-07-17T09:00:54+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-17 02:00,2.0,,4,5,2026-07-17T09:00:54+00:00,,,,,OK
Edmonton,Edmonton,2026-07-17 03:00,3.0,,4,4,2026-07-17T09:56:41+00:00,3.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-17 03:00,2.0,,3,4,2026-07-17T09:56:41+00:00,2.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-17 02:00,2.0,,2,3,2026-07-17T09:56:41+00:00,2.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-17 03:00,2.0,,2,2,2026-07-17T09:56:41+00:00,2.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-17 03:00,2.0,,4,3,2026-07-17T09:56:41+00:00,2.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-17 03:00,2.0,,3,3,2026-07-17T09:56:41+00:00,2.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-17 03:00,2.0,,3,3,2026-07-17T09:56:41+00:00,2.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-17 03:00,1.0,,3,4,2026-07-17T09:56:41+00:00,1.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-17 03:00,2.0,,3,3,2026-07-17T09:56:41+00:00,2.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-17 03:00,2.0,,3,3,2026-07-17T09:56:41+00:00,2.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-17 03:00,3.0,,4,4,2026-07-17T09:56:41+00:00,3.0,2026-07-17T09:56:41+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-17 03:00,3.0,,4,5,2026-07-17T09:56:41+00:00,,,,,OK
Edmonton,Edmonton,2026-07-17 04:00,3.0,,4,4,2026-07-17T10:54:56+00:00,3.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-17 04:00,2.0,,3,4,2026-07-17T10:54:56+00:00,2.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-17 04:00,2.0,,2,3,2026-07-17T10:54:56+00:00,2.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-17 04:00,2.0,,2,2,2026-07-17T10:54:56+00:00,2.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-17 03:00,2.0,,4,3,2026-07-17T10:54:56+00:00,2.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-17 03:00,2.0,,3,3,2026-07-17T10:54:56+00:00,2.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-17 04:00,2.0,,3,3,2026-07-17T10:54:56+00:00,2.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-17 04:00,1.0,,3,4,2026-07-17T10:54:56+00:00,1.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-17 04:00,2.0,,3,3,2026-07-17T10:54:56+00:00,2.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-17 04:00,2.0,,3,3,2026-07-17T10:54:56+00:00,2.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-17 04:00,3.0,,4,4,2026-07-17T10:54:56+00:00,3.0,2026-07-17T10:54:56+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-17 04:00,2.0,,4,5,2026-07-17T10:54:56+00:00,,,,,OK
Edmonton,Edmonton,2026-07-17 06:00,2.0,4.0,4,4,2026-07-17T12:42:09+00:00,2.0,2026-07-17T12:42:09+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-17 06:00,2.0,4.0,4,4,2026-07-17T12:42:09+00:00,2.0,2026-07-17T12:42:09+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-17 06:00,2.0,3.0,4,3,2026-07-17T12:42:09+00:00,2.0,2026-07-17T12:42:09+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-17 06:00,2.0,2.0,3,2,2026-07-17T12:42:09+00:00,2.0,2026-07-17T12:42:09+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-17 06:00,2.0,3.0,2,3,2026-07-17T12:42:09+00:00,2.0,2026-07-17T12:42:09+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-17 03:00,2.0,3.0,3,3,2026-07-17T12:42:09+00:00,1.0,2026-07-17T12:42:09+00:00,1.0,1.0,Minor difference
Medicine Hat,Medicine Hat,2026-07-17 06:00,2.0,4.0,3,4,2026-07-17T12:42:09+00:00,2.0,2026-07-17T12:42:09+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-17 06:00,1.0,4.0,4,4,2026-07-17T12:42:09+00:00,1.0,2026-07-17T12:42:09+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-17 06:00,1.0,3.0,2,3,2026-07-17T12:42:09+00:00,1.0,2026-07-17T12:42:09+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-17 06:00,2.0,3.0,3,3,2026-07-17T12:42:09+00:00,2.0,2026-07-17T12:42:09+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-17 06:00,2.0,4.0,4,4,2026-07-17T12:42:09+00:00,2.0,2026-07-17T12:42:09+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-17 06:00,2.0,4.0,4,4,2026-07-17T12:42:09+00:00,,,,,OK
Edmonton,Edmonton,2026-07-17 07:00,2.0,4.0,4,4,2026-07-17T13:55:17+00:00,2.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-17 07:00,2.0,4.0,4,4,2026-07-17T13:55:17+00:00,2.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-17 07:00,2.0,3.0,4,3,2026-07-17T13:55:17+00:00,2.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-17 07:00,2.0,2.0,3,2,2026-07-17T13:55:17+00:00,2.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-17 07:00,2.0,3.0,2,3,2026-07-17T13:55:17+00:00,2.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-17 07:00,1.0,3.0,3,3,2026-07-17T13:55:17+00:00,1.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-17 07:00,2.0,4.0,3,4,2026-07-17T13:55:17+00:00,2.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-17 07:00,1.0,4.0,4,4,2026-07-17T13:55:17+00:00,1.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-17 07:00,1.0,3.0,2,3,2026-07-17T13:55:17+00:00,1.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-17 07:00,3.0,3.0,3,3,2026-07-17T13:55:17+00:00,3.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-17 07:00,2.0,4.0,4,4,2026-07-17T13:55:17+00:00,2.0,2026-07-17T13:55:17+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-17 07:00,2.0,4.0,4,4,2026-07-17T13:55:17+00:00,,,,,OK
Edmonton,Edmonton,2026-07-17 08:00,2.0,4.0,4,4,2026-07-17T14:52:01+00:00,2.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-17 08:00,2.0,4.0,4,4,2026-07-17T14:52:01+00:00,2.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-17 08:00,2.0,3.0,4,3,2026-07-17T14:52:01+00:00,2.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-17 08:00,2.0,2.0,3,2,2026-07-17T14:52:01+00:00,2.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-17 08:00,2.0,3.0,2,3,2026-07-17T14:52:01+00:00,2.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-17 08:00,1.0,3.0,3,3,2026-07-17T14:52:01+00:00,1.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-17 08:00,2.0,4.0,3,4,2026-07-17T14:52:01+00:00,2.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-17 08:00,1.0,4.0,4,4,2026-07-17T14:52:01+00:00,1.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-17 08:00,1.0,3.0,2,3,2026-07-17T14:52:01+00:00,1.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-17 08:00,3.0,3.0,3,3,2026-07-17T14:52:01+00:00,3.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-17 08:00,2.0,4.0,4,4,2026-07-17T14:52:01+00:00,2.0,2026-07-17T14:52:01+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-17 08:00,2.0,4.0,4,4,2026-07-17T14:52:01+00:00,,,,,OK
Edmonton,Edmonton,2026-07-17 09:00,2.0,4.0,4,4,2026-07-17T15:46:35+00:00,2.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-17 09:00,2.0,4.0,4,4,2026-07-17T15:46:35+00:00,2.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-17 09:00,2.0,3.0,4,3,2026-07-17T15:46:35+00:00,2.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-17 09:00,2.0,2.0,3,2,2026-07-17T15:46:35+00:00,2.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-17 09:00,2.0,3.0,2,3,2026-07-17T15:46:35+00:00,2.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-17 09:00,1.0,3.0,3,3,2026-07-17T15:46:35+00:00,1.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-17 09:00,2.0,4.0,3,4,2026-07-17T15:46:35+00:00,2.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-17 09:00,1.0,4.0,4,4,2026-07-17T15:46:35+00:00,1.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-17 09:00,1.0,3.0,2,3,2026-07-17T15:46:35+00:00,1.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-17 09:00,3.0,3.0,3,3,2026-07-17T15:46:35+00:00,3.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-17 09:00,2.0,4.0,4,4,2026-07-17T15:46:35+00:00,2.0,2026-07-17T15:46:35+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-17 09:00,2.0,4.0,4,4,2026-07-17T15:46:35+00:00,,,,,OK
Edmonton,Edmonton,2026-07-17 10:00,3.0,4.0,4,4,2026-07-17T16:41:11+00:00,3.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
Calgary,Calgary,2026-07-17 10:00,2.0,4.0,4,4,2026-07-17T16:41:11+00:00,2.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
Red Deer,Red Deer,2026-07-17 10:00,2.0,3.0,4,3,2026-07-17T16:41:11+00:00,2.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
Fort McMurray,Fort McMurray,2026-07-17 10:00,2.0,2.0,3,2,2026-07-17T16:41:11+00:00,2.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
Grande Prairie,Grande Prairie,2026-07-17 10:00,2.0,3.0,2,3,2026-07-17T16:41:11+00:00,2.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
Lethbridge,Lethbridge,2026-07-17 10:00,1.0,3.0,3,3,2026-07-17T16:41:11+00:00,1.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
Medicine Hat,Medicine Hat,2026-07-17 10:00,2.0,4.0,3,4,2026-07-17T16:41:11+00:00,2.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
Airdrie,Airdrie,2026-07-17 10:00,2.0,4.0,4,4,2026-07-17T16:41:11+00:00,2.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
Cold Lake,Cold Lake,2026-07-17 10:00,2.0,3.0,2,3,2026-07-17T16:41:11+00:00,2.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
Drayton Valley,Drayton Valley,2026-07-17 10:00,3.0,3.0,3,3,2026-07-17T16:41:11+00:00,3.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
St. Albert,St. Albert,2026-07-17 10:00,3.0,4.0,4,4,2026-07-17T16:41:11+00:00,3.0,2026-07-17T16:41:11+00:00,0.0,0.0,OK
Strathcona County,Sherwood Park,2026-07-17 10:00,2.0,4.0,4,4,2026-07-17T16:41:11+00:00,,,,,OK
Edmonton,Edmonton,2026-07-17 11:00,3.0,4.0,4,4,2026-07-17T17:40:18+00:00,3.0,2026-07-17T17:40:18+00:00,0.0,0.0,OK
